brand,city,review_text,rating,date,likes,author,place_id,food_items,food_items_list,taste_attributes,value_attributes,quality_attributes,sentiment_compound,sentiment_positive,sentiment_negative,item_sentiments
Domino's,Chicago,the pizza was crispy. overall amazing experience.,1,2025-11-07,12,User3458,place_Domino's_Chicago_2,,[],crispy,,,0.5859,0.388,0.0,{}
Domino's,Chicago,the taco was cheap. overall terrible experience.,5,2025-11-08,23,User7075,place_Domino's_Chicago_2,taco,['taco'],,cheap,,-0.4767,0.0,0.341,{'taco': 0.0}
Domino's,Chicago,the wrap was crispy. overall great experience.,5,2025-11-08,38,User4202,place_Domino's_Chicago_3,wrap,['wrap'],crispy,,,0.6249,0.406,0.0,{'wrap': 0.0}
Domino's,Chicago,the chicken sandwich was cheap. overall good experience.,1,2025-09-12,2,User4842,place_Domino's_Chicago_3,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,cheap,,0.4404,0.293,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,Dallas,the coffee was greasy. overall good experience.,2,2025-10-29,21,User9895,place_Domino's_Dallas_5,coffee,['coffee'],greasy,,,0.4404,0.326,0.0,{'coffee': 0.0}
Domino's,Dallas,the chicken sandwich was crispy. overall good experience.,1,2025-10-16,33,User9769,place_Domino's_Dallas_2,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",crispy,,,0.4404,0.293,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,Dallas,the wrap was greasy. overall great experience.,4,2025-08-18,15,User6517,place_Domino's_Dallas_4,wrap,['wrap'],greasy,,,0.6249,0.406,0.0,{'wrap': 0.0}
Domino's,Dallas,the pizza was stale. overall amazing experience.,2,2025-10-22,48,User3278,place_Domino's_Dallas_1,,[],,,stale,0.5859,0.388,0.0,{}
Domino's,Dallas,the shake was hot. overall good experience.,5,2025-07-31,45,User8128,place_Domino's_Dallas_1,shake,['shake'],,,hot,0.296,0.302,0.177,{'shake': -0.1779}
Domino's,Dallas,the chicken sandwich was greasy. overall good experience.,5,2025-10-16,15,User1541,place_Domino's_Dallas_5,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",greasy,,,0.4404,0.293,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,Dallas,the nuggets was hot. overall disappointing experience.,3,2025-12-28,8,User4974,place_Domino's_Dallas_3,nuggets,['nuggets'],,,hot,-0.4939,0.0,0.348,{'nuggets': 0.0}
Domino's,Dallas,the burger was crispy. overall good experience.,3,2025-07-07,15,User9286,place_Domino's_Dallas_5,burger,['burger'],crispy,,,0.4404,0.326,0.0,{'burger': 0.0}
Domino's,Dallas,the coffee was stale. overall amazing experience.,3,2025-09-14,37,User9547,place_Domino's_Dallas_1,coffee,['coffee'],,,stale,0.5859,0.388,0.0,{'coffee': 0.0}
Domino's,Dallas,the burger was cheap. overall terrible experience.,5,2025-09-10,39,User3347,place_Domino's_Dallas_5,burger,['burger'],,cheap,,-0.4767,0.0,0.341,{'burger': 0.0}
Domino's,Dallas,the nuggets was cold. overall great experience.,1,2025-09-09,39,User2884,place_Domino's_Dallas_1,nuggets,['nuggets'],,,cold,0.6249,0.406,0.0,{'nuggets': 0.0}
Domino's,Atlanta,the chicken sandwich was stale. overall great experience.,5,2025-10-06,28,User4772,place_Domino's_Atlanta_5,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,,stale,0.6249,0.369,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,Atlanta,the coffee was stale. overall good experience.,3,2025-11-09,45,User5006,place_Domino's_Atlanta_4,coffee,['coffee'],,,stale,0.4404,0.326,0.0,{'coffee': 0.0}
Domino's,Atlanta,the fries was stale. overall great experience.,1,2025-10-07,15,User2404,place_Domino's_Atlanta_3,fries,['fries'],,,stale,0.6249,0.406,0.0,{'fries': 0.0}
Domino's,Atlanta,the nuggets was juicy. overall great experience.,1,2025-08-22,39,User7707,place_Domino's_Atlanta_4,nuggets,['nuggets'],juicy,,,0.6249,0.406,0.0,{'nuggets': 0.0}
Domino's,Atlanta,the pizza was stale. overall disappointing experience.,4,2025-11-19,2,User4796,place_Domino's_Atlanta_4,,[],,,stale,-0.4939,0.0,0.348,{}
Domino's,Atlanta,the shake was hot. overall great experience.,3,2025-12-23,42,User7278,place_Domino's_Atlanta_1,shake,['shake'],,,hot,0.5267,0.38,0.157,{'shake': -0.1779}
Domino's,Atlanta,the chicken sandwich was stale. overall terrible experience.,3,2025-07-26,35,User9424,place_Domino's_Atlanta_5,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,,stale,-0.4767,0.0,0.307,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,Atlanta,the burger was cheap. overall great experience.,4,2025-11-26,1,User8477,place_Domino's_Atlanta_4,burger,['burger'],,cheap,,0.6249,0.406,0.0,{'burger': 0.0}
Domino's,Atlanta,the burger was hot. overall terrible experience.,5,2025-10-29,24,User2840,place_Domino's_Atlanta_1,burger,['burger'],,,hot,-0.4767,0.0,0.341,{'burger': 0.0}
Domino's,Atlanta,the shake was stale. overall amazing experience.,1,2025-10-13,49,User9145,place_Domino's_Atlanta_4,shake,['shake'],,,stale,0.4767,0.362,0.162,{'shake': -0.1779}
Domino's,Atlanta,the salad was fresh. overall amazing experience.,3,2025-08-14,49,User3765,place_Domino's_Atlanta_3,salad,['salad'],,,fresh,0.7269,0.55,0.0,{'salad': 0.3182}
Domino's,Houston,the chicken sandwich was fresh. overall disappointing experience.,2,2025-09-15,23,User4195,place_Domino's_Houston_5,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,,fresh,-0.2263,0.2,0.278,"{'chicken sandwich': 0.3182, 'sandwich': 0.3182, 'chicken': 0.3182}"
Domino's,Houston,the pizza was crispy. overall disappointing experience.,4,2025-12-17,5,User9229,place_Domino's_Houston_2,,[],crispy,,,-0.4939,0.0,0.348,{}
Domino's,Houston,the taco was crispy. overall terrible experience.,5,2025-12-22,15,User2621,place_Domino's_Houston_1,taco,['taco'],crispy,,,-0.4767,0.0,0.341,{'taco': 0.0}
Domino's,Houston,the wrap was cheap. overall disappointing experience.,4,2025-07-11,42,User8228,place_Domino's_Houston_2,wrap,['wrap'],,cheap,,-0.4939,0.0,0.348,{'wrap': 0.0}
Domino's,Houston,the burger was juicy. overall terrible experience.,1,2025-09-22,11,User9814,place_Domino's_Houston_1,burger,['burger'],juicy,,,-0.4767,0.0,0.341,{'burger': 0.0}
Domino's,Houston,the coffee was cold. overall okay experience.,1,2025-08-09,20,User1071,place_Domino's_Houston_3,coffee,['coffee'],,,cold,0.2263,0.241,0.0,{'coffee': 0.0}
Domino's,Houston,the shake was dry. overall disappointing experience.,4,2025-09-04,27,User6675,place_Domino's_Houston_3,shake,['shake'],dry,,,-0.5994,0.0,0.495,{'shake': -0.1779}
Domino's,Houston,the shake was crispy. overall disappointing experience.,1,2025-10-27,20,User7916,place_Domino's_Houston_3,shake,['shake'],crispy,,,-0.5994,0.0,0.495,{'shake': -0.1779}
Domino's,Houston,the chicken sandwich was cold. overall amazing experience.,2,2025-12-05,0,User3532,place_Domino's_Houston_5,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,,cold,0.5859,0.352,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,Houston,the burger was hot. overall good experience.,1,2025-11-26,19,User3555,place_Domino's_Houston_4,burger,['burger'],,,hot,0.4404,0.326,0.0,{'burger': 0.0}
Domino's,Houston,the burger was expensive. overall great experience.,3,2025-10-09,7,User3545,place_Domino's_Houston_2,burger,['burger'],,expensive,,0.6249,0.406,0.0,{'burger': 0.0}
Domino's,Phoenix,the nuggets was dry. overall good experience.,3,2025-12-29,12,User5089,place_Domino's_Phoenix_3,nuggets,['nuggets'],dry,,,0.4404,0.326,0.0,{'nuggets': 0.0}
Domino's,Phoenix,the taco was expensive. overall disappointing experience.,5,2025-10-24,13,User4022,place_Domino's_Phoenix_2,taco,['taco'],,expensive,,-0.4939,0.0,0.348,{'taco': 0.0}
Domino's,Phoenix,the nuggets was expensive. overall amazing experience.,4,2025-11-10,46,User6847,place_Domino's_Phoenix_4,nuggets,['nuggets'],,expensive,,0.5859,0.388,0.0,{'nuggets': 0.0}
Domino's,Phoenix,the coffee was stale. overall disappointing experience.,4,2025-12-08,31,User3494,place_Domino's_Phoenix_1,coffee,['coffee'],,,stale,-0.4939,0.0,0.348,{'coffee': 0.0}
Domino's,Phoenix,the shake was expensive. overall great experience.,1,2025-11-27,30,User5607,place_Domino's_Phoenix_2,shake,['shake'],,expensive,,0.5267,0.38,0.157,{'shake': -0.1779}
Domino's,Phoenix,the nuggets was hot. overall terrible experience.,4,2025-07-04,16,User4373,place_Domino's_Phoenix_5,nuggets,['nuggets'],,,hot,-0.4767,0.0,0.341,{'nuggets': 0.0}
Domino's,Phoenix,the wrap was stale. overall good experience.,1,2025-11-03,31,User1512,place_Domino's_Phoenix_2,wrap,['wrap'],,,stale,0.4404,0.326,0.0,{'wrap': 0.0}
Domino's,Phoenix,the fries was stale. overall great experience.,4,2025-11-17,14,User1620,place_Domino's_Phoenix_5,fries,['fries'],,,stale,0.6249,0.406,0.0,{'fries': 0.0}
Domino's,Phoenix,the fries was cheap. overall great experience.,3,2025-12-19,48,User2555,place_Domino's_Phoenix_4,fries,['fries'],,cheap,,0.6249,0.406,0.0,{'fries': 0.0}
Domino's,Phoenix,the pizza was cheap. overall great experience.,1,2025-12-05,28,User4077,place_Domino's_Phoenix_5,,[],,cheap,,0.6249,0.406,0.0,{}
Domino's,Phoenix,the salad was cheap. overall disappointing experience.,3,2025-07-22,36,User3012,place_Domino's_Phoenix_2,salad,['salad'],,cheap,,-0.4939,0.0,0.348,{'salad': 0.0}
Domino's,Philadelphia,the taco was cold. overall disappointing experience.,3,2025-09-28,14,User5095,place_Domino's_Philadelphia_5,taco,['taco'],,,cold,-0.4939,0.0,0.348,{'taco': 0.0}
Domino's,Philadelphia,the fries was cold. overall amazing experience.,5,2025-07-12,2,User6131,place_Domino's_Philadelphia_3,fries,['fries'],,,cold,0.5859,0.388,0.0,{'fries': 0.0}
Domino's,Philadelphia,the taco was crispy. overall amazing experience.,3,2025-10-03,10,User6145,place_Domino's_Philadelphia_2,taco,['taco'],crispy,,,0.5859,0.388,0.0,{'taco': 0.0}
Domino's,Philadelphia,the chicken sandwich was juicy. overall terrible experience.,1,2025-08-23,40,User8841,place_Domino's_Philadelphia_1,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",juicy,,,-0.4767,0.0,0.307,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,Philadelphia,the nuggets was hot. overall terrible experience.,5,2025-07-21,36,User4710,place_Domino's_Philadelphia_3,nuggets,['nuggets'],,,hot,-0.4767,0.0,0.341,{'nuggets': 0.0}
Domino's,Philadelphia,the salad was hot. overall okay experience.,3,2025-10-19,25,User6215,place_Domino's_Philadelphia_1,salad,['salad'],,,hot,0.2263,0.241,0.0,{'salad': 0.0}
Domino's,Philadelphia,the burger was stale. overall amazing experience.,1,2025-12-27,34,User5004,place_Domino's_Philadelphia_2,burger,['burger'],,,stale,0.5859,0.388,0.0,{'burger': 0.0}
Domino's,Philadelphia,the shake was dry. overall good experience.,5,2025-08-09,25,User7266,place_Domino's_Philadelphia_2,shake,['shake'],dry,,,0.296,0.302,0.177,{'shake': -0.1779}
Domino's,Philadelphia,the nuggets was stale. overall disappointing experience.,4,2025-11-07,33,User5728,place_Domino's_Philadelphia_1,nuggets,['nuggets'],,,stale,-0.4939,0.0,0.348,{'nuggets': 0.0}
Domino's,Philadelphia,the burger was juicy. overall terrible experience.,3,2025-09-21,2,User9627,place_Domino's_Philadelphia_4,burger,['burger'],juicy,,,-0.4767,0.0,0.341,{'burger': 0.0}
Domino's,Philadelphia,the shake was cheap. overall good experience.,5,2025-11-23,25,User4945,place_Domino's_Philadelphia_4,shake,['shake'],,cheap,,0.296,0.302,0.177,{'shake': -0.1779}
Domino's,San Antonio,the pizza was cold. overall great experience.,5,2025-10-03,41,User8480,place_Domino's_San Antonio_5,,[],,,cold,0.6249,0.406,0.0,{}
Domino's,San Antonio,the chicken sandwich was dry. overall okay experience.,1,2025-12-19,41,User7556,place_Domino's_San Antonio_2,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",dry,,,0.2263,0.213,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,San Antonio,the burger was cheap. overall amazing experience.,1,2025-07-04,29,User1546,place_Domino's_San Antonio_2,burger,['burger'],,cheap,,0.5859,0.388,0.0,{'burger': 0.0}
Domino's,San Antonio,the shake was cold. overall disappointing experience.,1,2025-10-05,48,User8103,place_Domino's_San Antonio_5,shake,['shake'],,,cold,-0.5994,0.0,0.495,{'shake': -0.1779}
Domino's,San Antonio,the fries was juicy. overall okay experience.,2,2025-11-09,19,User3157,place_Domino's_San Antonio_3,fries,['fries'],juicy,,,0.2263,0.241,0.0,{'fries': 0.0}
Domino's,San Antonio,the fries was cheap. overall great experience.,3,2025-12-04,17,User4862,place_Domino's_San Antonio_1,fries,['fries'],,cheap,,0.6249,0.406,0.0,{'fries': 0.0}
Domino's,San Antonio,the salad was expensive. overall disappointing experience.,4,2025-11-20,23,User4504,place_Domino's_San Antonio_3,salad,['salad'],,expensive,,-0.4939,0.0,0.348,{'salad': 0.0}
Domino's,San Antonio,the chicken sandwich was expensive. overall terrible experience.,2,2025-11-16,21,User8037,place_Domino's_San Antonio_3,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,expensive,,-0.4767,0.0,0.307,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,San Antonio,the chicken sandwich was expensive. overall disappointing experience.,3,2025-09-21,36,User9314,place_Domino's_San Antonio_5,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,expensive,,-0.4939,0.0,0.314,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,San Antonio,the wrap was cold. overall good experience.,1,2025-08-30,15,User2777,place_Domino's_San Antonio_4,wrap,['wrap'],,,cold,0.4404,0.326,0.0,{'wrap': 0.0}
Domino's,San Antonio,the nuggets was greasy. overall terrible experience.,3,2025-08-29,4,User4946,place_Domino's_San Antonio_5,nuggets,['nuggets'],greasy,,,-0.4767,0.0,0.341,{'nuggets': 0.0}
Domino's,San Diego,the coffee was fresh. overall great experience.,1,2025-11-11,38,User7191,place_Domino's_San Diego_4,coffee,['coffee'],,,fresh,0.7506,0.561,0.0,{'coffee': 0.3182}
Domino's,San Diego,the fries was cheap. overall okay experience.,4,2025-08-25,35,User2804,place_Domino's_San Diego_2,fries,['fries'],,cheap,,0.2263,0.241,0.0,{'fries': 0.0}
Domino's,San Diego,the shake was cheap. overall great experience.,3,2025-10-19,7,User5194,place_Domino's_San Diego_3,shake,['shake'],,cheap,,0.5267,0.38,0.157,{'shake': -0.1779}
Domino's,San Diego,the burger was stale. overall terrible experience.,5,2025-12-27,17,User7903,place_Domino's_San Diego_4,burger,['burger'],,,stale,-0.4767,0.0,0.341,{'burger': 0.0}
Domino's,San Diego,the pizza was dry. overall disappointing experience.,3,2025-08-10,49,User3512,place_Domino's_San Diego_5,,[],dry,,,-0.4939,0.0,0.348,{}
Domino's,San Diego,the fries was stale. overall terrible experience.,4,2025-08-21,11,User4393,place_Domino's_San Diego_2,fries,['fries'],,,stale,-0.4767,0.0,0.341,{'fries': 0.0}
Domino's,San Diego,the pizza was cold. overall disappointing experience.,4,2025-12-14,6,User6799,place_Domino's_San Diego_4,,[],,,cold,-0.4939,0.0,0.348,{}
Domino's,San Diego,the taco was fresh. overall good experience.,2,2025-10-06,1,User2031,place_Domino's_San Diego_3,taco,['taco'],,,fresh,0.6369,0.51,0.0,{'taco': 0.3182}
Domino's,San Diego,the wrap was juicy. overall okay experience.,2,2025-10-11,6,User8947,place_Domino's_San Diego_2,wrap,['wrap'],juicy,,,0.2263,0.241,0.0,{'wrap': 0.0}
Domino's,San Diego,the fries was crispy. overall terrible experience.,5,2025-08-28,16,User2574,place_Domino's_San Diego_5,fries,['fries'],crispy,,,-0.4767,0.0,0.341,{'fries': 0.0}
Domino's,San Diego,the fries was stale. overall disappointing experience.,4,2025-09-07,36,User9582,place_Domino's_San Diego_1,fries,['fries'],,,stale,-0.4939,0.0,0.348,{'fries': 0.0}
Domino's,Miami,the taco was greasy. overall great experience.,2,2025-12-05,39,User6064,place_Domino's_Miami_5,taco,['taco'],greasy,,,0.6249,0.406,0.0,{'taco': 0.0}
Domino's,Miami,the salad was juicy. overall terrible experience.,4,2025-08-23,30,User8987,place_Domino's_Miami_5,salad,['salad'],juicy,,,-0.4767,0.0,0.341,{'salad': 0.0}
Domino's,Miami,the coffee was stale. overall okay experience.,4,2025-11-16,13,User2159,place_Domino's_Miami_5,coffee,['coffee'],,,stale,0.2263,0.241,0.0,{'coffee': 0.0}
Domino's,Miami,the pizza was hot. overall good experience.,2,2025-11-22,20,User4359,place_Domino's_Miami_5,,[],,,hot,0.4404,0.326,0.0,{}
Domino's,Miami,the fries was dry. overall great experience.,1,2025-07-12,44,User8855,place_Domino's_Miami_2,fries,['fries'],dry,,,0.6249,0.406,0.0,{'fries': 0.0}
Domino's,Miami,the burger was dry. overall good experience.,5,2025-09-24,40,User7770,place_Domino's_Miami_4,burger,['burger'],dry,,,0.4404,0.326,0.0,{'burger': 0.0}
Domino's,Miami,the shake was crispy. overall amazing experience.,5,2025-08-04,37,User2359,place_Domino's_Miami_3,shake,['shake'],crispy,,,0.4767,0.362,0.162,{'shake': -0.1779}
Domino's,Miami,the fries was crispy. overall great experience.,4,2025-08-27,0,User1529,place_Domino's_Miami_2,fries,['fries'],crispy,,,0.6249,0.406,0.0,{'fries': 0.0}
Domino's,Miami,the shake was cheap. overall great experience.,2,2025-12-29,42,User1876,place_Domino's_Miami_3,shake,['shake'],,cheap,,0.5267,0.38,0.157,{'shake': -0.1779}
Domino's,Miami,the wrap was juicy. overall good experience.,2,2025-10-05,47,User8953,place_Domino's_Miami_1,wrap,['wrap'],juicy,,,0.4404,0.326,0.0,{'wrap': 0.0}
Domino's,Miami,the fries was cold. overall okay experience.,3,2025-11-13,20,User2224,place_Domino's_Miami_1,fries,['fries'],,,cold,0.2263,0.241,0.0,{'fries': 0.0}
Domino's,Seattle,the burger was juicy. overall okay experience.,5,2025-11-16,5,User1537,place_Domino's_Seattle_2,burger,['burger'],juicy,,,0.2263,0.241,0.0,{'burger': 0.0}
Domino's,Seattle,the shake was cheap. overall disappointing experience.,2,2025-09-17,2,User1952,place_Domino's_Seattle_5,shake,['shake'],,cheap,,-0.5994,0.0,0.495,{'shake': -0.1779}
Domino's,Seattle,the nuggets was stale. overall amazing experience.,4,2025-10-22,8,User9791,place_Domino's_Seattle_1,nuggets,['nuggets'],,,stale,0.5859,0.388,0.0,{'nuggets': 0.0}
Domino's,Seattle,the pizza was cheap. overall okay experience.,3,2025-07-14,13,User7212,place_Domino's_Seattle_5,,[],,cheap,,0.2263,0.241,0.0,{}
Domino's,Seattle,the wrap was cheap. overall okay experience.,1,2025-08-20,50,User6214,place_Domino's_Seattle_4,wrap,['wrap'],,cheap,,0.2263,0.241,0.0,{'wrap': 0.0}
Domino's,Seattle,the salad was hot. overall okay experience.,5,2025-11-12,10,User9000,place_Domino's_Seattle_2,salad,['salad'],,,hot,0.2263,0.241,0.0,{'salad': 0.0}
Domino's,Seattle,the salad was cheap. overall terrible experience.,4,2025-09-27,15,User4870,place_Domino's_Seattle_4,salad,['salad'],,cheap,,-0.4767,0.0,0.341,{'salad': 0.0}
Domino's,Seattle,the fries was crispy. overall terrible experience.,5,2025-10-18,30,User1342,place_Domino's_Seattle_2,fries,['fries'],crispy,,,-0.4767,0.0,0.341,{'fries': 0.0}
Domino's,Seattle,the taco was crispy. overall great experience.,4,2025-07-24,23,User5825,place_Domino's_Seattle_1,taco,['taco'],crispy,,,0.6249,0.406,0.0,{'taco': 0.0}
Domino's,Seattle,the wrap was cheap. overall disappointing experience.,2,2025-11-20,31,User8910,place_Domino's_Seattle_3,wrap,['wrap'],,cheap,,-0.4939,0.0,0.348,{'wrap': 0.0}
Domino's,Seattle,the salad was cheap. overall terrible experience.,3,2025-09-21,17,User6015,place_Domino's_Seattle_2,salad,['salad'],,cheap,,-0.4767,0.0,0.341,{'salad': 0.0}
Domino's,Boston,the wrap was stale. overall amazing experience.,2,2025-09-14,32,User9494,place_Domino's_Boston_1,wrap,['wrap'],,,stale,0.5859,0.388,0.0,{'wrap': 0.0}
Domino's,Boston,the fries was crispy. overall okay experience.,4,2025-09-28,6,User6071,place_Domino's_Boston_4,fries,['fries'],crispy,,,0.2263,0.241,0.0,{'fries': 0.0}
Domino's,Boston,the burger was greasy. overall okay experience.,1,2025-12-16,16,User8625,place_Domino's_Boston_4,burger,['burger'],greasy,,,0.2263,0.241,0.0,{'burger': 0.0}
Domino's,Boston,the shake was dry. overall okay experience.,3,2025-09-29,29,User6041,place_Domino's_Boston_2,shake,['shake'],dry,,,0.0516,0.221,0.198,{'shake': -0.1779}
Domino's,Boston,the chicken sandwich was crispy. overall good experience.,4,2025-07-26,16,User7520,place_Domino's_Boston_3,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",crispy,,,0.4404,0.293,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,Boston,the coffee was juicy. overall okay experience.,2,2025-12-19,50,User6487,place_Domino's_Boston_5,coffee,['coffee'],juicy,,,0.2263,0.241,0.0,{'coffee': 0.0}
Domino's,Boston,the wrap was fresh. overall amazing experience.,3,2025-11-22,16,User6268,place_Domino's_Boston_5,wrap,['wrap'],,,fresh,0.7269,0.55,0.0,{'wrap': 0.3182}
Domino's,Boston,the chicken sandwich was expensive. overall okay experience.,1,2025-12-21,10,User9133,place_Domino's_Boston_5,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,expensive,,0.2263,0.213,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,Boston,the burger was greasy. overall good experience.,1,2025-07-15,21,User1481,place_Domino's_Boston_5,burger,['burger'],greasy,,,0.4404,0.326,0.0,{'burger': 0.0}
Domino's,Boston,the burger was cold. overall terrible experience.,3,2025-10-04,10,User7010,place_Domino's_Boston_2,burger,['burger'],,,cold,-0.4767,0.0,0.341,{'burger': 0.0}
Domino's,Boston,the fries was expensive. overall amazing experience.,2,2025-09-13,38,User1002,place_Domino's_Boston_5,fries,['fries'],,expensive,,0.5859,0.388,0.0,{'fries': 0.0}
Domino's,Denver,the coffee was crispy. overall good experience.,4,2025-11-14,30,User1278,place_Domino's_Denver_4,coffee,['coffee'],crispy,,,0.4404,0.326,0.0,{'coffee': 0.0}
Domino's,Denver,the wrap was greasy. overall amazing experience.,2,2025-07-19,20,User9870,place_Domino's_Denver_1,wrap,['wrap'],greasy,,,0.5859,0.388,0.0,{'wrap': 0.0}
Domino's,Denver,the nuggets was hot. overall okay experience.,1,2025-12-14,49,User7348,place_Domino's_Denver_5,nuggets,['nuggets'],,,hot,0.2263,0.241,0.0,{'nuggets': 0.0}
Domino's,Denver,the coffee was dry. overall good experience.,1,2025-09-30,12,User4826,place_Domino's_Denver_1,coffee,['coffee'],dry,,,0.4404,0.326,0.0,{'coffee': 0.0}
Domino's,Denver,the shake was juicy. overall good experience.,5,2025-08-06,50,User1411,place_Domino's_Denver_1,shake,['shake'],juicy,,,0.296,0.302,0.177,{'shake': -0.1779}
Domino's,Denver,the nuggets was stale. overall terrible experience.,2,2025-10-02,35,User9070,place_Domino's_Denver_1,nuggets,['nuggets'],,,stale,-0.4767,0.0,0.341,{'nuggets': 0.0}
Domino's,Denver,the nuggets was cheap. overall good experience.,1,2025-08-06,30,User8147,place_Domino's_Denver_1,nuggets,['nuggets'],,cheap,,0.4404,0.326,0.0,{'nuggets': 0.0}
Domino's,Denver,the taco was expensive. overall great experience.,2,2025-09-25,23,User2822,place_Domino's_Denver_3,taco,['taco'],,expensive,,0.6249,0.406,0.0,{'taco': 0.0}
Domino's,Denver,the fries was hot. overall amazing experience.,3,2025-07-27,44,User1531,place_Domino's_Denver_1,fries,['fries'],,,hot,0.5859,0.388,0.0,{'fries': 0.0}
Domino's,Denver,the pizza was juicy. overall good experience.,5,2025-10-06,9,User2082,place_Domino's_Denver_5,,[],juicy,,,0.4404,0.326,0.0,{}
Domino's,Denver,the chicken sandwich was cold. overall disappointing experience.,3,2025-08-07,39,User4477,place_Domino's_Denver_4,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,,cold,-0.4939,0.0,0.314,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,Portland,the burger was stale. overall disappointing experience.,2,2025-08-23,47,User7579,place_Domino's_Portland_2,burger,['burger'],,,stale,-0.4939,0.0,0.348,{'burger': 0.0}
Domino's,Portland,the salad was hot. overall great experience.,3,2025-11-18,5,User7459,place_Domino's_Portland_2,salad,['salad'],,,hot,0.6249,0.406,0.0,{'salad': 0.0}
Domino's,Portland,the coffee was dry. overall disappointing experience.,3,2025-08-23,25,User1527,place_Domino's_Portland_4,coffee,['coffee'],dry,,,-0.4939,0.0,0.348,{'coffee': 0.0}
Domino's,Portland,the chicken sandwich was stale. overall good experience.,4,2025-09-23,23,User8290,place_Domino's_Portland_1,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,,stale,0.4404,0.293,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,Portland,the wrap was fresh. overall terrible experience.,2,2025-08-14,40,User6962,place_Domino's_Portland_3,wrap,['wrap'],,,fresh,-0.2023,0.221,0.298,{'wrap': 0.3182}
Domino's,Portland,the taco was stale. overall terrible experience.,5,2025-09-27,14,User5669,place_Domino's_Portland_4,taco,['taco'],,,stale,-0.4767,0.0,0.341,{'taco': 0.0}
Domino's,Portland,the burger was juicy. overall okay experience.,1,2025-07-07,8,User1544,place_Domino's_Portland_1,burger,['burger'],juicy,,,0.2263,0.241,0.0,{'burger': 0.0}
Domino's,Portland,the nuggets was dry. overall okay experience.,1,2025-11-10,33,User8011,place_Domino's_Portland_2,nuggets,['nuggets'],dry,,,0.2263,0.241,0.0,{'nuggets': 0.0}
Domino's,Portland,the chicken sandwich was crispy. overall okay experience.,2,2025-12-13,28,User2484,place_Domino's_Portland_1,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",crispy,,,0.2263,0.213,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Domino's,Portland,the burger was stale. overall terrible experience.,1,2025-11-29,4,User7314,place_Domino's_Portland_4,burger,['burger'],,,stale,-0.4767,0.0,0.341,{'burger': 0.0}
Domino's,Portland,the burger was crispy. overall great experience.,1,2025-08-01,48,User6755,place_Domino's_Portland_1,burger,['burger'],crispy,,,0.6249,0.406,0.0,{'burger': 0.0}
Pizza Hut,New York,the taco was fresh. overall disappointing experience.,3,2025-09-05,13,User3344,place_Pizza Hut_New York_2,taco,['taco'],,,fresh,-0.2263,0.219,0.305,{'taco': 0.3182}
